@relation jaccard_2014

@attribute conf_1 numeric
@attribute conf_2 numeric
@attribute conf_3 numeric
@attribute conf_4 numeric
@attribute conf_5 numeric
@attribute conf_6 numeric
@attribute conf_7 numeric
@attribute conf_8 numeric
@attribute conf_9 numeric
@attribute conf_10 numeric
@attribute prov numeric
@attribute num_prov numeric
@attribute jaccard numeric
@attribute UWaliases numeric
@attribute answer_length numeric
@attribute num_letters numeric
@attribute query_doc_overlap numeric
@attribute value_in_provenance numeric
@attribute num_offset numeric
@attribute rel {per:cities_of_residence,per:employee_or_member_of,per:age,org:date_founded,per:schools_attended,org:alternate_names,org:top_members_employees,org:member_of,org:shareholders,org:parents,org:subsidiaries,per:siblings,per:spouse,per:title,per:countries_of_residence,per:country_of_birth,per:alternate_names,per:parents,org:founded_by,org:country_of_headquarters,org:city_of_headquarters,org:date_dissolved,per:statesorprovinces_of_residence,per:stateorprovince_of_death,per:city_of_death,per:city_of_birth,per:stateorprovince_of_birth,org:members,per:children,per:cause_of_death,org:stateorprovince_of_headquarters,per:charges,org:website,per:religion,per:country_of_death,per:other_family,per:date_of_death,org:number_of_employees_members,per:date_of_birth,per:origin,org:political_religious_affiliation,org:employees_or_members,gpe:employees_or_members,org:students,gpe:births_in_city,gpe:births_in_stateorprovince,gpe:births_in_country,gpe:residents_of_city,gpe:residents_of_stateorprovince,gpe:residents_of_country,gpe:deaths_in_city,gpe:deaths_in_stateorprovince,gpe:deaths_in_country,per:holds_shares_in,org:holds_shares_in,gpe:holds_shares_in,per:organizations_founded,org:organizations_founded,gpe:organizations_founded,gpe:member_of,per:top_member_employee_of,gpe:headquarters_in_city,gpe:headquarters_in_stateorprovince,gpe:headquarters_in_country}
@attribute target {w,c}

@data
1.0,0.807925146993,0.483309105004,0.87084065675,0.577400367072,0.334986700785,0.615299136288,0.617629959238,0.653628872161,0.417248457621,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,per:employee_or_member_of,c
0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,org:top_members_employees,w
0.802979665844,0.0,0.0,0.619291747843,0.488691786241,0.516052753999,0.0,0.943395361646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,org:employees_or_members,c
0.428357402665,0.0,0.345721744108,0.0,0.0,0.504169799581,0.0256008801654,0.0,0.0,0.615463889794,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,org:employees_or_members,w
0.203139362776,0.0,0.607632176449,0.0,0.0,0.0,0.0886851563026,0.0,0.547150266159,0.429015538192,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,gpe:deaths_in_stateorprovince,w
0.0810021328905,0.0,0.102580967717,0.0,0.0,0.524319969085,0.0,0.502278723141,0.0422303514803,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,1.0,per:children,w
0.577319485105,0.0,0.0,0.0,0.0,0.0,0.181447787526,0.240639920505,0.27725549428,0.157278379904,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,org:top_members_employees,w
0.185273969908,0.0,0.0,0.0,0.0,0.0,0.175206392173,0.49641176415,0.0727039975701,0.539707765849,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,gpe:deaths_in_city,w
0.835489974764,0.0,0.0,0.972260957705,0.395981206643,0.413970957717,0.698970956105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,gpe:employees_or_members,c
0.597159919191,0.0,0.599698711595,0.339451035359,0.0,0.972970793553,0.0,0.5046903558,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,23.0,0.0,1.0,org:employees_or_members,c
0.121119454115,0.0,0.0,0.0,0.880710540513,0.182522526724,0.0,0.0,0.378090767444,0.662671210023,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,gpe:residents_of_stateorprovince,w
0.10888142037,0.0,0.0,0.0,0.516472245183,0.0,0.187701779093,0.640739243787,0.0,0.438135800131,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,gpe:residents_of_stateorprovince,w
0.236488329442,0.0,0.0,0.0,0.628252173978,0.0,0.69651679899,0.215284319832,0.489397366786,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,per:parents,w
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,per:siblings,w
0.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,0.0,1.0,org:top_members_employees,w
0.617078921145,0.0,0.0,0.562862168978,0.0,0.944197222151,0.0,0.682561387475,0.0,0.849839969381,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,gpe:headquarters_in_city,c
0.645498546228,0.0,0.0,0.0,0.213947953782,0.544759227665,0.0,0.594470593332,0.144890447778,0.0,0.0,0.0,0.0,0.0,2.0,3.0,21.0,0.0,1.0,gpe:residents_of_city,w
0.5838941074,0.0,0.0,0.0,0.535960063125,0.0,0.353271321089,0.0,0.558955310481,0.123446777994,0.0,0.0,0.0,0.0,2.0,3.0,21.0,0.0,0.0,gpe:residents_of_city,w
0.560013908992,0.0,0.0,0.249708872055,0.0,0.645299456497,0.211501053346,0.497944261392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,org:students,w
0.667213727816,0.0,0.0,0.0,0.0,0.367787999393,0.459736478342,0.0,0.35754347834,0.56224834362,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,org:employees_or_members,w
0.3082,0.950572117534,0.300432563331,0.335304787458,0.0,0.632323311136,0.671579797828,0.405440403068,0.888555642211,0.87120662417,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,org:top_members_employees,w
0.828217144467,0.0,0.691751455513,0.741661066702,0.778656259336,0.598891823491,0.762267455439,0.0,0.639707591972,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,org:employees_or_members,c
0.533588899888,0.0,0.0,0.0,0.550497278012,0.0,0.0,0.326922608998,0.0013347798113,0.169173919257,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,gpe:deaths_in_city,w
0.6396,0.0,0.888103468354,0.0,0.0,0.0,0.778209001796,0.958965930816,0.360699794319,0.516778633551,0.0,0.0,0.0,0.0,1.0,5.0,41.0,0.0,1.0,org:parents,w
0.621424395278,0.0,0.452518484812,0.663743147954,0.853484321782,0.0,0.0,0.0,0.0,0.446526824561,0.0,0.0,0.0,0.0,2.0,3.0,13.0,0.0,1.0,gpe:employees_or_members,c
0.433228444929,0.0,0.8068786394,0.339109800145,0.404662449785,0.350480726312,0.0,0.496444071312,0.335068936676,0.41631426977,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,per:employee_or_member_of,c
0.312917681121,0.0,0.0,0.906116407868,0.881063466258,0.800690699297,0.422629571676,0.0,0.849822717021,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,1.0,per:city_of_death,c
0.454720299302,0.0,0.785481638625,0.433057932188,0.924495260317,0.301321866715,0.555939057475,0.82545111273,0.349449107681,0.85029055936,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,org:employees_or_members,c
0.688594812763,0.0,0.0,0.181195191556,0.340655689805,0.00709174423538,0.0,0.0,0.0,0.283055886293,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,gpe:employees_or_members,w
0.12691504763,0.0,0.0,0.0,0.0648047705522,0.178009610818,0.0,0.686436542021,0.0,0.269269066064,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0,gpe:employees_or_members,w
0.37391897269,0.0,0.0,0.0,0.681258040264,0.0502210335228,0.0,0.0,0.35148648103,0.688097316915,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,gpe:headquarters_in_city,w
0.220897029074,0.0,0.175282123671,0.477846534696,0.0,0.64576597132,0.0,0.306494781118,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,0.0,0.0,gpe:employees_or_members,w
0.604884299824,0.0,0.486249561988,0.400037425643,0.0,0.0,0.477349170219,0.0,0.814281334683,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,gpe:residents_of_city,c
0.469202023713,0.0,0.821549767604,0.930698843445,0.862125552659,0.351386529403,0.36858089388,0.753716830694,0.522297473787,0.714136243941,0.0,0.0,0.0,0.0,1.0,2.0,18.0,0.0,1.0,gpe:deaths_in_stateorprovince,c
0.956623483527,0.0,0.959180160575,0.753654247921,0.0,0.857883932761,0.0,0.0,0.0,0.369642168053,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0,org:top_members_employees,c
0.0372445865971,0.0,0.357152966055,0.420605989121,0.426253231776,0.0,0.0,0.0,0.0,0.649749315576,0.0,0.0,0.0,0.0,2.0,3.0,20.0,0.0,0.0,gpe:headquarters_in_city,w
0.616426530605,0.0,0.822506729068,0.355973593787,0.782433545639,0.779049961105,0.922514853044,0.629190516508,0.650583794305,0.759158971464,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,org:employees_or_members,c
0.316294041482,0.0,0.0,0.0,0.364142820548,0.0,0.539896116458,0.0,0.183257997477,0.670446721097,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,org:top_members_employees,w
0.222618673012,0.0,0.0,0.0,0.0,0.413045006603,0.0,0.463872200377,0.0601240045074,0.0519235514517,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,gpe:residents_of_city,w
0.355926757254,0.0,0.996138618544,0.851971119363,0.756208097318,0.492275889442,0.755082001138,0.651490578426,0.506601282934,0.376936803675,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,per:parents,c
0.782215383013,0.0,0.0,0.946076962566,0.938651428302,0.817603844154,0.3889800182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,1.0,per:employee_or_member_of,c
0.843720904441,0.0,0.969157775543,0.0,0.483871619197,0.0,0.0,0.0,0.780255704524,0.598037570597,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,org:top_members_employees,c
0.427465130808,0.0,0.0,0.0,0.0,0.0,0.535799569033,0.363150015733,0.0594939630614,0.200699507116,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,org:employees_or_members,w
0.234536255548,0.0,0.0,0.0866300655587,0.0,0.0,0.137404244706,0.0610654077638,0.0,0.0602256283285,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,org:members,w
0.276267492447,0.0,0.0,0.691761333771,0.0,0.0,0.607354498065,0.0,0.242527934143,0.310520998396,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,per:parents,w
0.527235152867,0.0,0.869940339908,0.972773304237,0.553667790697,0.435206556128,0.378556862472,0.871520605917,0.38892948727,0.976829578016,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,org:employees_or_members,c
0.302823453736,0.0,0.554301497731,0.527665367185,0.384193249232,0.0,0.334080962233,0.79687714443,0.43411042763,0.310670587282,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,per:parents,c
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,org:top_members_employees,w
0.669143295403,0.0,0.0,0.353876010745,0.0,0.526387388682,0.0,0.706542676691,0.0,0.903154999293,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,gpe:deaths_in_city,c
0.408210821782,0.0,0.0,0.0,0.165048735492,0.223925507256,0.425349657697,0.0,0.300481365314,0.388694132554,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0,per:children,w
0.918106836882,0.0,0.874792378557,0.912492680782,0.0,0.791256717367,0.787928029796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,per:employee_or_member_of,c
0.18941831933,0.0,0.0,0.0,0.131678091042,0.166445704927,0.088731339109,0.0,0.213682559687,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,org:employees_or_members,w
0.320305406634,0.0,0.140617386514,0.0,0.0,0.496210858461,0.0,0.481559933805,0.0,0.693974470248,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,gpe:residents_of_stateorprovince,w
0.588715682852,0.0,0.0,0.850251421542,0.569764633545,0.0,0.691916505606,0.0,0.782486884186,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,org:members,c
0.887021696354,0.0,0.843669025669,0.0,0.990572491661,0.930268456982,0.900015286508,0.459131972425,0.81451078799,0.441091616198,0.0,0.0,0.0,0.0,2.0,3.0,16.0,0.0,1.0,org:employees_or_members,c
0.0533182573414,0.0,0.0,0.101968532139,0.0,0.626992428019,0.64896925866,0.639419880654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,gpe:employees_or_members,w
0.332685660298,0.0,0.0,0.372652465454,0.0,0.0,0.80054887558,0.870929872714,0.744942630645,0.0,0.0,0.0,0.0,0.0,2.0,3.0,23.0,0.0,1.0,per:children,c
0.0960285961509,0.0,0.0,0.118412868793,0.0914448180207,0.0,0.0,0.374054867055,0.0,0.228987848693,0.0,0.0,0.0,0.0,2.0,3.0,17.0,0.0,1.0,gpe:residents_of_stateorprovince,w
0.625677523832,0.0,0.0,0.261023529553,0.415898852008,0.139637122719,0.0,0.0,0.129579969855,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,org:parents,w
0.5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,per:siblings,w
0.878794476741,0.0,0.685317480548,0.993371768089,0.103125373201,0.0,0.0,0.0,0.691531956451,0.0,0.0,0.0,0.0,0.0,2.0,3.0,29.0,0.0,1.0,per:parents,w
0.342661581312,0.0,0.0,0.0450876243653,0.0,0.0,0.0,0.526051917542,0.198824702988,0.387522445907,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,org:members,w
0.480258300176,0.0,0.0,0.0,0.846491014113,0.0,0.608798038749,0.872533421628,0.0,0.882876346378,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,gpe:residents_of_city,c
0.649545809391,0.0,0.98906012771,0.888245072723,0.952995969876,0.0,0.662881051134,0.0,0.772617264692,0.641091114128,0.0,0.0,0.0,0.0,1.0,2.0,26.0,0.0,1.0,gpe:employees_or_members,c
0.0288120879625,0.0,0.0,0.0,0.0,0.31233460618,0.0,0.42612579378,0.0275047252475,0.0849371909688,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,0.0,gpe:employees_or_members,w
0.446057362212,0.0,0.0,0.824118430577,0.787306678089,0.868136791504,0.322724602337,0.467439871493,0.391758271128,0.51637761458,0.0,0.0,0.0,0.0,2.0,3.0,24.0,0.0,1.0,gpe:births_in_city,c
0.694227718921,0.0,0.957238015617,0.0,0.492542703366,0.746869408811,0.561717833389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,1.0,gpe:headquarters_in_city,w
0.432573556109,0.0,0.505319501318,0.701771474917,0.981750498901,0.521665148724,0.514120429325,0.933015300502,0.626565727375,0.560058786474,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,gpe:residents_of_city,c
0.514937528876,0.0,0.525830111138,0.0151365249105,0.0,0.0,0.0,0.0532103789971,0.0,0.134938593711,0.0,0.0,0.0,0.0,1.0,2.0,19.0,0.0,1.0,org:employees_or_members,w
0.615040982656,0.0,0.0,0.0,0.313593332107,0.0,0.0,0.186004428671,0.621457646769,0.521106897238,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,org:founded_by,w
0.449768675324,0.0,0.553190709002,0.499844579729,0.658368921188,0.0,0.70836391975,0.966302354117,0.0,0.97630032778,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,org:employees_or_members,c
0.339076698663,0.0,0.737111465214,0.505062480718,0.755670107989,0.520669786825,0.545038641346,0.0,0.354933651518,0.685622990117,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,per:employee_or_member_of,c
0.280925354738,0.0,0.386571362601,0.0,0.660625143552,0.504756179392,0.0399077536925,0.588559896181,0.0427240328637,0.114259441378,0.0,0.0,0.0,0.0,1.0,2.0,22.0,1.0,1.0,gpe:residents_of_city,w
0.902255768511,0.0,0.0,0.440655163684,0.0,0.924339596705,0.0,0.995168886528,0.0,0.459465547184,0.0,0.0,0.0,0.0,1.0,5.0,30.0,0.0,1.0,gpe:headquarters_in_city,c
0.373508810119,0.0,0.0,0.0,0.726790070453,0.770918255637,0.783969104388,0.758531864081,0.963232873458,0.430117689192,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,gpe:residents_of_city,c
0.65047943137,0.0,0.0,0.667331500339,0.571582629756,0.0,0.941076647121,0.395307808191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,gpe:residents_of_stateorprovince,c
0.494618252073,0.0,0.0,0.0,0.0,0.0,0.298867345077,0.52857922531,0.0316994155329,0.313158069283,0.0,0.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,per:employee_or_member_of,w
0.482453821835,0.0,0.0,0.52509707044,0.691135869484,0.979499049208,0.666995151109,0.465857682966,0.518500587506,0.765366159133,0.0,0.0,0.0,0.0,1.0,3.0,23.0,0.0,1.0,per:children,c
0.692461819881,0.0,0.0,0.0,0.0,0.491245832963,0.38980350688,0.0,0.585035873554,0.585191912401,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,org:employees_or_members,c
0.920979952973,0.0,0.0,0.36930529158,0.550158418927,0.493251446286,0.0,0.0,0.599671398909,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,gpe:residents_of_city,c
0.176246416386,0.0,0.167627786983,0.0,0.456831649183,0.0,0.260338001479,0.0,0.0,0.681819835266,0.0,0.0,0.0,0.0,2.0,3.0,22.0,0.0,1.0,org:top_members_employees,w
0.556162025291,0.0,0.0,0.539717560312,0.0833125615466,0.0,0.0,0.0,0.129632755646,0.0133284663166,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,gpe:residents_of_city,w
0.1376,0.286041805934,0.679416885013,0.266435442885,0.0,0.580945521861,0.245675012283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,per:employee_or_member_of,w
0.421191619731,0.0,0.462542234219,0.447881284626,0.0850074531741,0.0,0.23838013914,9.48674100118E-4,0.383643838204,0.679169866174,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,org:employees_or_members,w
0.602394262263,0.0,0.0,0.0,0.503633885957,0.370677189242,0.0,0.156328495886,0.620710002044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,org:top_members_employees,w
0.490799516489,0.0,0.0,0.0,0.0,0.0,0.589367005985,0.897728637871,0.595552718253,0.304891756345,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,org:employees_or_members,c
0.358641848656,0.0,0.0,0.157226675485,0.311543866347,0.0,0.0,0.581172504739,0.353986141526,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,gpe:deaths_in_city,w
0.24134622241,0.0,0.0,0.0,0.0,0.440515474301,0.27870272291,0.224869811302,0.0,0.473116868698,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,per:spouse,w
0.674719231478,0.0,0.0,0.931962641469,0.388407194366,0.0,0.0,0.350891933212,0.0,0.387472972223,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,per:employee_or_member_of,w
0.838952264286,0.0,0.0,0.0,0.922189661512,0.0,0.804088722074,0.0,0.5525726808,0.434983973109,0.0,0.0,0.0,0.0,2.0,3.0,23.0,0.0,1.0,org:members,c
0.402559858841,0.0,0.57865634331,0.797190151172,0.0,0.0,0.487361710257,0.400201461934,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,0.0,1.0,gpe:residents_of_city,c
0.842331890375,0.0,0.492032074533,0.374209944104,0.910568524759,0.33415713963,0.0,0.568095877001,0.889321035329,0.870671134534,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,gpe:headquarters_in_city,c
0.169377055481,0.0,0.064592056253,0.0,0.0,0.504771005759,0.0133652320077,0.0,0.0,0.467508232675,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,org:employees_or_members,w
0.9101,0.916777816693,0.0,0.471907319948,0.527476340062,0.481299356115,0.897752116652,0.452185106781,0.502934836284,0.770853038572,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,per:employee_or_member_of,w
0.943817942488,0.0,0.651910262911,0.480896807615,0.0,0.0,0.0,0.59120083891,0.0,0.95372341825,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,org:employees_or_members,c
0.0100788647173,0.0,0.0,0.0,0.264385715294,0.358992871543,0.610289176564,0.0,0.670873709993,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,0.0,0.0,gpe:employees_or_members,w
0.476653463528,0.0,0.0,0.0,0.894554833035,0.0,0.404993544933,0.0,0.337734843235,0.738081387164,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,per:employee_or_member_of,c
0.529566584992,0.0,0.839871781487,0.920144362575,0.0,0.454160583899,0.0,0.807419060391,0.395963401296,0.579368883195,0.0,0.0,0.0,0.0,2.0,3.0,14.0,0.0,1.0,org:students,c
