@relation jaccard_2014

@attribute conf_1 numeric
@attribute conf_2 numeric
@attribute conf_3 numeric
@attribute conf_4 numeric
@attribute conf_5 numeric
@attribute conf_6 numeric
@attribute conf_7 numeric
@attribute conf_8 numeric
@attribute conf_9 numeric
@attribute conf_10 numeric
@attribute prov numeric
@attribute num_prov numeric
@attribute jaccard numeric
@attribute UWaliases numeric
@attribute answer_length numeric
@attribute num_letters numeric
@attribute num_offset numeric
@attribute rel {per:cities_of_residence,per:employee_or_member_of,per:age,org:date_founded,per:schools_attended,org:alternate_names,org:top_members_employees,org:member_of,org:shareholders,org:parents,org:subsidiaries,per:siblings,per:spouse,per:title,per:countries_of_residence,per:country_of_birth,per:alternate_names,per:parents,org:founded_by,org:country_of_headquarters,org:city_of_headquarters,org:date_dissolved,per:statesorprovinces_of_residence,per:stateorprovince_of_death,per:city_of_death,per:city_of_birth,per:stateorprovince_of_birth,org:members,per:children,per:cause_of_death,org:stateorprovince_of_headquarters,per:charges,org:website,per:religion,per:country_of_death,per:other_family,per:date_of_death,org:number_of_employees_members,per:date_of_birth,per:origin,org:political_religious_affiliation,org:employees_or_members,gpe:employees_or_members,org:students,gpe:births_in_city,gpe:births_in_stateorprovince,gpe:births_in_country,gpe:residents_of_city,gpe:residents_of_stateorprovince,gpe:residents_of_country,gpe:deaths_in_city,gpe:deaths_in_stateorprovince,gpe:deaths_in_country,per:holds_shares_in,org:holds_shares_in,gpe:holds_shares_in,per:organizations_founded,org:organizations_founded,gpe:organizations_founded,gpe:member_of,per:top_member_employee_of,gpe:headquarters_in_city,gpe:headquarters_in_stateorprovince,gpe:headquarters_in_country}
@attribute target {w,c}

@data
0.86649863634,0.0,0.0,0.0,0.0,0.826727504815,0.0,0.991838484931,0.558903443719,0.46341521212,0.0,0.0,0.0,0.0,1.0,1.0,10.0,per:title,c
0.59374806923,0.0,0.397106040009,0.576325910084,0.0,0.0,0.781426569053,0.614428288566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,org:stateorprovince_of_headquarters,c
0.662638343768,0.0,0.0,0.0,0.0819045051059,0.319795755084,0.246243845732,0.811893270718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,per:title,w
0.326524852724,0.0,0.474092102926,0.338027038254,0.85025694682,0.0,0.0,0.0,0.75721527397,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,per:title,c
0.688192860689,0.0,0.0,0.877141535417,0.375927501151,0.480193836823,0.0,0.0,0.0,0.579727930591,0.0,0.0,0.0,0.0,1.0,1.0,2.0,per:age,c
0.167649736674,0.0,0.0,0.524352344932,0.300395423034,0.0,0.430559233922,0.300131249737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,org:top_members_employees,w
0.6886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,24.0,per:title,w
0.960848041776,0.0,0.0,0.823433768729,0.593871090161,0.372569951682,0.0,0.0,0.331759448815,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,per:alternate_names,c
0.322188020482,0.0,0.614745833681,0.583092748197,0.0,0.42055572961,0.626294328379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,per:date_of_birth,c
0.953647071605,0.0,0.373604793136,0.368976414192,0.439529600439,0.531990302579,0.513248219858,0.670081285498,0.0,0.347437890914,0.0,0.0,0.0,0.0,1.0,2.0,12.0,org:top_members_employees,c
0.329458882308,0.0,0.0,0.0,0.0,0.752683575852,0.500341034986,0.0,0.948696765407,0.366783129547,0.0,0.0,0.0,0.0,2.0,3.0,22.0,per:title,c
0.541266224458,0.0,0.599978760621,0.0,0.0,0.0068402319749,0.699056868604,0.647721536302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,per:title,w
0.361480954365,0.0,0.0,0.0,0.344664382693,0.345161808106,0.229149326641,0.0,0.0,0.0534040692783,0.0,0.0,0.0,0.0,1.0,2.0,11.0,org:top_members_employees,w
0.494727732468,0.0,0.0,0.00112725251038,0.340237718323,0.0,0.0,0.0,0.251606373868,0.59387772984,0.0,0.0,0.0,0.0,1.0,2.0,13.0,org:top_members_employees,w
0.338005075481,0.0,0.604246825932,0.46590676313,0.0742351549886,0.0,0.208564621067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,gpe:employees_or_members,w
0.713437382757,0.0,0.0,0.0,0.627222454578,0.0,0.512905844199,0.0,0.312830506191,0.967169644964,0.0,0.0,0.0,0.0,2.0,3.0,20.0,org:top_members_employees,c
0.826953318424,0.0,0.0,0.0,0.0,0.964671200357,0.337481824983,0.0,0.505346117017,0.378740796849,0.0,0.0,0.0,0.0,1.0,1.0,7.0,per:title,c
0.40301258753,0.0,0.0,0.508065290226,0.649565855455,0.638141329194,0.676960928045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,per:title,c
0.408596003944,0.0,0.414465778411,0.581506828214,0.517426991643,0.435654615676,0.912053681811,0.410392987174,0.321915261977,0.733392853644,0.0,0.0,0.0,0.0,1.0,1.0,7.0,per:title,c
0.518323163554,0.0,0.0,0.0,0.0,0.0,0.517908992275,0.887201085652,0.758327877526,0.953154002432,0.0,0.0,0.0,0.0,1.0,2.0,12.0,org:employees_or_members,c
0.371147474521,0.0,0.923732976488,0.540471797279,0.0,0.894951511211,0.0,0.0,0.0,0.6444360189,0.0,0.0,0.0,0.0,1.0,1.0,7.0,per:title,c
0.150492936238,0.0,0.0,0.907008553602,0.0,0.0,0.926385275443,0.37260985837,0.769950470719,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,per:title,w
0.638931949015,0.0,0.717960849264,0.37911179541,0.0,0.0,0.0,0.0,0.630894139467,0.0443287296159,0.0,0.0,0.0,0.0,1.0,1.0,5.0,per:title,w
0.355751733519,0.0,0.57082754304,0.0,0.390509464819,0.319423549848,0.0,0.789078299968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,org:employees_or_members,c
0.626169254498,0.0,0.0,0.650868345768,0.865206956465,0.607077749162,0.0,0.993682862649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,org:employees_or_members,c
0.260732370619,0.0,0.0,0.488848843491,0.549935596295,0.0,0.0,0.111943724401,0.153343339254,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,org:top_members_employees,w
0.92594141101,0.0,0.0,0.0,0.0,0.761588353873,0.77536537882,0.975521685548,0.0,0.914433888883,0.0,0.0,0.0,0.0,1.0,1.0,6.0,per:title,c
0.352319415098,0.0,0.0,0.0,0.927254569937,0.738338398291,0.302845181368,0.0,0.0,0.8995760815,0.0,0.0,0.0,0.0,1.0,2.0,11.0,gpe:residents_of_city,c
0.53107475731,0.0,0.0,0.0,0.184240204298,0.0,0.56508781504,0.0,0.0610727569073,0.144525796801,0.0,0.0,0.0,0.0,1.0,2.0,14.0,per:employee_or_member_of,w
0.798635749823,0.0,0.332995742738,0.71977119462,0.0,0.0,0.503800676873,0.59855677536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,per:title,c
0.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,org:top_members_employees,w
0.926843338563,0.0,0.0,0.490026824844,0.0,0.725373347825,0.0,0.755777022556,0.0,0.724436968551,0.0,0.0,0.0,0.0,1.0,4.0,29.0,org:subsidiaries,c
0.0939664480896,0.0,0.55077973753,0.517965028545,0.314090797299,0.523573992682,0.244518823785,0.335000727733,0.0,0.585515181501,0.0,0.0,0.0,0.0,1.0,2.0,21.0,per:top_member_employee_of,w
0.535792488901,0.0,0.581891022449,0.44022053602,0.0,0.0,0.431166465779,0.0,0.0,0.363179319915,0.0,0.0,0.0,0.0,1.0,2.0,15.0,per:top_member_employee_of,w
0.564331412818,0.0,0.0,0.672685913982,0.0,0.264076461774,0.0,0.211159988473,0.0,0.00172675579416,0.0,0.0,0.0,0.0,1.0,2.0,15.0,gpe:employees_or_members,w
0.891119845609,0.0,0.0,0.0,0.565074781971,0.0,0.839464372193,0.552475187595,0.0,0.952425247453,0.0,0.0,0.0,0.0,1.0,2.0,15.0,org:employees_or_members,c
0.836374233102,0.0,0.0,0.634443847024,0.622993730249,0.0,0.452594179711,0.986007344749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,org:employees_or_members,c
0.633170616794,0.0,0.0,0.0,0.0,0.626152247346,0.0,0.616044963766,0.216127849909,0.244417840573,0.0,0.0,0.0,0.0,1.0,2.0,8.0,org:parents,w
0.292271228396,0.0,0.0,0.347961762485,0.64449269643,0.0,0.0131650661328,0.0175084230215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,gpe:employees_or_members,w
0.178795702607,0.0,0.0,0.0,0.0,0.393124726453,0.28380542261,0.0,0.146515602428,0.086493407071,0.0,0.0,0.0,0.0,1.0,2.0,12.0,org:employees_or_members,w
0.908887708339,0.0,0.0,0.0,0.735513350101,0.0,0.665924530856,0.0,0.765331047269,0.355015901744,0.0,0.0,0.0,0.0,1.0,7.0,52.0,org:subsidiaries,c
0.559898183707,0.0,0.0,0.983375255156,0.970774232927,0.0,0.0,0.0,0.77404331303,0.717976157559,0.0,0.0,0.0,0.0,1.0,2.0,15.0,org:employees_or_members,c
0.650238225192,0.0,0.0,0.456880421146,0.0,0.345565524631,0.455212824599,0.642563520861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,per:title,w
0.711084337977,0.0,0.0,0.0,0.833533060224,0.0,0.0,0.554016063945,0.686554142895,0.752333352682,0.0,0.0,0.0,0.0,1.0,1.0,8.0,per:title,c
0.58752327679,0.0,0.0,0.0,0.460495253617,0.0,0.500531862874,0.0,0.501476289011,0.569651060754,0.0,0.0,0.0,0.0,1.0,1.0,4.0,org:city_of_headquarters,c
0.454527054402,0.0,0.0,0.752125881051,0.496004305253,0.0,0.0,0.329654170339,0.0,0.722276499326,0.0,0.0,0.0,0.0,1.0,2.0,15.0,per:title,c
0.7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,org:top_members_employees,w
0.789513241739,0.0,0.0,0.785905542729,0.0,0.921129263034,0.0,0.0,0.640249330604,0.544272955669,0.0,0.0,0.0,0.0,2.0,3.0,29.0,per:top_member_employee_of,c
0.476308239721,0.0,0.541043433054,0.657135079058,0.0,0.785994053094,0.0,0.433947668348,0.424354649425,0.372364956412,0.0,0.0,0.0,0.0,2.0,3.0,22.0,per:schools_attended,c
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,per:title,w
0.179121697106,0.0,0.0,0.571794296897,0.0,0.361249978678,0.0294978224522,0.0,0.0,0.520834539068,0.0,0.0,0.0,0.0,1.0,2.0,15.0,gpe:employees_or_members,w
0.930247306302,0.0,0.0,0.0,0.0,0.0,0.886777481632,0.670153141401,0.664939079165,0.872944392433,0.0,0.0,0.0,0.0,2.0,3.0,14.0,org:employees_or_members,c
0.687474232878,0.0,0.0,0.44492155272,0.0,0.499005218467,0.0,0.0,0.496691269063,0.627141018338,0.0,0.0,0.0,0.0,1.0,2.0,13.0,per:origin,c
0.451485791667,0.0,0.0,0.0,0.0,0.0,0.630224356786,0.256448246497,0.365172680204,0.2503335525,0.0,0.0,0.0,0.0,1.0,2.0,9.0,org:employees_or_members,w
0.0934434851024,0.0,0.0,0.0,0.350950871338,0.205530673649,0.0,0.699703764096,0.0,0.377779415904,0.0,0.0,0.0,0.0,2.0,3.0,18.0,org:top_members_employees,w
0.879790015326,0.0,0.0,0.303590560098,0.0,0.51683351328,0.666640959007,0.0,0.0,0.895848750206,0.0,0.0,0.0,0.0,1.0,1.0,10.0,per:title,c
0.359620911543,0.0,0.878090550784,0.618838015378,0.495213820733,0.969190666734,0.787080166527,0.323651891033,0.627186467294,0.327227178437,0.0,0.0,0.0,0.0,1.0,2.0,11.0,per:siblings,c
0.113385798397,0.0,0.605591774317,0.0328599158521,0.468389751376,0.0,0.0,0.362785445576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,org:top_members_employees,w
0.569484005372,0.0,0.0,0.796863949811,0.545984077286,0.0,0.988160279118,0.0,0.858713392262,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,per:title,c
0.702164604433,0.0,0.0,0.0,0.624153400637,0.0,0.0,0.800912636661,0.944544031622,0.322183805774,0.0,0.0,0.0,0.0,1.0,1.0,9.0,per:title,c
0.605320645168,0.0,0.0,0.0,0.617268500672,0.60284313964,0.0,0.843634030379,0.0,0.873039974155,0.0,0.0,0.0,0.0,1.0,2.0,11.0,per:title,w
0.871940527546,0.0,0.0,0.41296428497,0.0,0.0,0.423513609627,0.542564141163,0.427854645429,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,per:age,c
0.456017145449,0.0,0.0,0.395752466113,0.0,0.399274571064,0.0841375011619,0.0,0.596044066169,0.0,0.0,0.0,0.0,0.0,2.0,3.0,23.0,gpe:employees_or_members,w
0.425446289072,0.0,0.0,0.0,0.541124230661,0.0,0.816539125367,0.581132478898,0.353156526112,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,per:title,c
0.748436784966,0.0,0.0,0.605461812195,0.869209266382,0.0,0.837597999278,0.693828865584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,org:employees_or_members,c
0.460170329731,0.0,0.0,0.879101708576,0.490525856594,0.85856998648,0.792239272861,0.0,0.883675516023,0.763705823918,0.0,0.0,0.0,0.0,1.0,2.0,17.0,org:employees_or_members,c
0.319095943497,0.0,0.126095912558,0.565099998344,0.0,0.320307574167,0.0,0.0,0.0,0.659923198879,0.0,0.0,0.0,0.0,1.0,1.0,8.0,per:title,w
0.672511504796,0.0,0.0,0.0,0.397190504663,0.212819835764,0.0,0.0,0.228540370376,0.430831629586,0.0,0.0,0.0,0.0,1.0,2.0,7.0,org:employees_or_members,w
0.5372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,per:title,w
0.434956907731,0.0,0.828987755323,0.0,0.0,0.765388040466,0.0,0.838987763476,0.342281434444,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,org:employees_or_members,c
0.163208418127,0.0,0.0,0.0,0.482821120263,0.0,0.326423824587,0.0873359210418,0.0,0.124032148665,0.0,0.0,0.0,0.0,1.0,1.0,9.0,per:title,w
0.505626076129,0.0,0.0,0.971948605956,0.853001641857,0.0,0.0,0.741755374746,0.0,0.491800767209,0.0,0.0,0.0,0.0,1.0,1.0,11.0,per:countries_of_residence,c
0.0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,org:founded_by,w
